[     477ms] [LOG] WP Page Cache Control: Using provider: PantheonProvider @ https://www.nationalreview.com/wp-content/plugins/wp-page-cache-control/build/global/index.js?ver=9865e1fee0914bd3912b:0
[ 8473359ms] [ERROR] Failed to load resource: net::ERR_FAILED @ https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383:0
[ 8477648ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8477648ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8483262ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8483262ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8487338ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8487338ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8498812ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8498813ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8502319ms] [ERROR] Access to fetch at 'https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383' from origin 'https://www.nationalreview.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8502319ms] [ERROR] Failed to load resource: net::ERR_FAILED @ https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383:0
[ 8507223ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8507223ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8512793ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8512794ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8517231ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8517231ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8529369ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8529369ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8531344ms] [ERROR] Access to fetch at 'https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383' from origin 'https://www.nationalreview.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8531344ms] [ERROR] Failed to load resource: net::ERR_FAILED @ https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383:0
[ 8537285ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8537286ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8541781ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8541781ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8547377ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8547377ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8560073ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8560073ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8560322ms] [ERROR] Access to fetch at 'https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383' from origin 'https://www.nationalreview.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8560323ms] [ERROR] Failed to load resource: net::ERR_FAILED @ https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383:0
[ 8570772ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8570772ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8577230ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8577230ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8589324ms] [ERROR] Access to fetch at 'https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383' from origin 'https://www.nationalreview.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8589324ms] [ERROR] Failed to load resource: net::ERR_FAILED @ https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383:0
[ 8594273ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8594273ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8599274ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8599274ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8607730ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8607730ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8618236ms] [ERROR] Access to fetch at 'https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383' from origin 'https://www.nationalreview.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8618236ms] [ERROR] Failed to load resource: net::ERR_FAILED @ https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383:0
[ 8623278ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8623278ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8628785ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8628785ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8637928ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8637928ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8647293ms] [ERROR] Access to fetch at 'https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383' from origin 'https://www.nationalreview.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8647294ms] [ERROR] Failed to load resource: net::ERR_FAILED @ https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383:0
[ 8651417ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8651417ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8657969ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8657969ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8667916ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8667916ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8676331ms] [ERROR] Access to fetch at 'https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383' from origin 'https://www.nationalreview.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8676331ms] [ERROR] Failed to load resource: net::ERR_FAILED @ https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383:0
[ 8681778ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8681778ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8688080ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8688080ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8698089ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8698089ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8705242ms] [ERROR] Access to fetch at 'https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383' from origin 'https://www.nationalreview.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8705242ms] [ERROR] Failed to load resource: net::ERR_FAILED @ https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383:0
[ 8718159ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8718159ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8728204ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8728204ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8734240ms] [ERROR] Access to fetch at 'https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383' from origin 'https://www.nationalreview.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[ 8734240ms] [ERROR] Failed to load resource: net::ERR_FAILED @ https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383:0
